Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
China,2021,19,12295,,0,0,,,0,0,291,4,295,295,Local Outbreak
China,2021,20,11105,,0,0,,,0,4,341,4,349,349,Local Outbreak
China,2021,21,12126,,0,0,,,0,0,435,6,441,441,Local Outbreak
China,2021,22,11014,,1,0,,,1,2,382,8,392,393,Local Outbreak
China,2021,23,9795,,0,0,,2,2,0,349,3,352,354,Local Outbreak
China,2021,24,9879,,0,0,,,0,0,274,3,277,277,Local Outbreak
China,2021,25,10067,,0,0,,,0,0,227,2,229,229,Local Outbreak
China,2021,26,9322,,0,0,,,0,2,169,0,171,171,Local Outbreak
China,2021,27,9505,,0,0,3,,3,0,173,13,186,189,Local Outbreak
China,2021,28,9575,,0,0,1,,1,0,230,2,232,233,Local Outbreak
China,2021,29,9823,,0,0,1,,1,0,191,1,192,193,Local Outbreak
China,2021,30,9376,,0,0,,,0,2,252,4,258,258,Local Outbreak
China,2021,31,8958,,0,0,,,0,0,199,0,199,199,Local Outbreak
China,2021,32,9164,,2,0,2,,4,0,195,0,195,199,Local Outbreak
China,2021,33,9390,,0,0,,,0,0,205,0,205,205,Local Outbreak
China,2021,34,9203,,0,0,,,0,2,249,0,251,251,Local Outbreak
China,2021,35,9537,,0,0,,,0,2,300,0,302,302,Local Outbreak
China,2021,36,10216,,0,0,,,0,0,414,0,414,414,Local Outbreak
China,2021,37,10085,,0,0,,,0,0,449,1,450,450,Local Outbreak
China,2021,38,9489,,0,0,,,0,0,381,6,387,387,Local Outbreak
China,2021,39,10288,,0,0,,,0,2,396,12,410,410,Local Outbreak
China,2021,40,11468,,0,0,,,0,0,378,3,381,381,Local Outbreak
China,2021,41,12598,,2,4,,,6,0,396,7,403,409,Local Outbreak
China,2021,42,12678,,0,1,,,1,0,461,6,467,468,Local Outbreak
China,2021,43,13211,,2,3,,,5,0,618,12,630,635,Local Outbreak
China,2021,44,13042,,1,2,,,3,1,683,5,689,692,Local Outbreak
China,2021,45,12982,,2,2,,,4,0,808,13,821,825,Local Outbreak
China,2021,46,14799,,0,4,,,4,0,1101,12,1113,1117,Local Outbreak
China,2021,47,14725,,1,3,,,4,0,1150,9,1159,1163,Local Outbreak
China,2021,48,14963,,1,2,,,3,0,1516,5,1521,1524,Local Outbreak
China,2021,49,17132,,0,4,,,4,1,2039,14,2054,2058,Local Outbreak
China,2021,50,15294,,0,2,,,2,0,2317,19,2336,2338,Local Outbreak
China,2021,51,15311,,0,0,,,0,0,2389,9,2398,2398,Local Outbreak
China,2021,52,13937,,0,0,,,0,0,2812,10,2822,2822,Local Outbreak
China,2022,1,13476,,,2,,,2,,3126,31,3157,3159,Local Outbreak
China,2022,2,13255,,,1,,,1,,3197,11,3208,3209,Local Outbreak
China,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report

